id,usuario_id,descripcion,valor,categoria,fecha
139208,1717,pago transportes ecuador,75.32,Transporte,2025-05-28
139209,700,tigo colombia,85.01,Servicios,2025-06-10
139210,842,consumo papelería central,204.68,Educacion,2025-08-03
139211,240,supermax,30.74,Alimentacion,2025-05-09
139212,922,transferencia a teatro municipal de viña del mar,53.07,Ocio,2025-10-18
139213,766,bus transit (metrobus),143.62,Transporte,2025-10-15
139214,475,bac credomatic panamá,433.53,Vivienda,2025-06-28
139215,1110,fondos de inversión (operados por administradoras de fondos de inversión - afis),274.7,Inversion,2025-03-25
139216,184,debito rutaca airlines,54.58,Transporte,2025-11-26
139217,1710,debito aguas cordobesas,62.16,Servicios,2025-02-10
139218,753,universidad peruana de ciencias aplicadas (upc),270.21,Educacion,2025-02-22
139219,1428,pago riogas (glp),53.41,Servicios,2025-09-20
139220,218,compra en bonos del tesoro (letes),422.95,Inversion,2025-04-24
139221,1317,laboratorios bioclinicos,98.95,Salud,2025-07-20
139222,420,compra en ropa de invierno,81.3,Vestimenta,2025-10-15
139223,1501,clínica de ojos oftalmología,188.78,Salud,2025-06-17
139224,1654,debito costco,35.25,Alimentacion,2025-02-15
139225,205,bbva méxico,749.16,Vivienda,2025-06-30
139226,715,pago como quieres que te quiera,292.81,Vestimenta,2025-01-30
139227,376,pago norgas,49.02,Servicios,2025-11-21
139228,821,banco lafise bancentro,281.83,Vivienda,2025-09-10
139229,1720,compra en bbva méxico,344.3,Vivienda,2025-07-12
139230,195,compra en fondos de jubilaciones y pensiones,222.13,Inversion,2025-11-07
139231,364,compra en hospital vilardebó (salud mental),68.2,Salud,2025-08-26
139232,547,tigo paraguay,67.33,Servicios,2025-04-12
139233,385,pos multident bolivia,131.45,Salud,2025-08-03
139234,1706,totalplay,94.91,Servicios,2025-05-20
139235,961,debito escuela vocacional de arte cubanacán,168.66,Educacion,2025-11-04
139236,993,transferencia a bono cer (boncer / t2x),290.17,Inversion,2025-08-15
139237,26,pago c&c (casa e construção),497.38,Vivienda,2025-03-29
139238,624,compra en cdb,361.91,Inversion,2025-11-10
139239,1475,debito impresora multifuncion,338.18,Electrodomesticos,2025-05-29
139240,1368,pago rotiseria de comida,89.63,Alimentacion,2025-07-07
139241,611,pago impuesto de propiedad de vehículos (marchamo),122.62,Servicios,2025-06-30
139242,189,transferencia a inspeccion tecnica vehicular,28.8,Transporte,2025-04-22
139243,1661,compra en havaianas,167.16,Vestimenta,2025-07-05
139244,360,pos sacmex (sistema de aguas de la cdmx),150.36,Servicios,2025-12-22
139245,1403,transferencia a empresa alfaro,50.38,Transporte,2025-07-25
139246,173,transferencia a banco bhd león,377.98,Vivienda,2025-03-01
139247,592,pagaré con rendimiento liquidable al vencimiento (prlv),311.41,Inversion,2025-12-30
139248,751,debito interagua (guayaquil),115.49,Servicios,2025-06-09
139249,618,nacional (ccn),65.58,Alimentacion,2025-03-16
139250,1393,cargo por brou (banco de la república oriental del uruguay),544.27,Vivienda,2025-03-21
139251,99,polleria,41.04,Alimentacion,2025-02-22
139252,1102,transferencia a instituto de la visión,102.09,Salud,2025-01-11
139253,929,cervecería kross (krossbar),55.43,Ocio,2025-09-04
139254,1210,transferencia a mi comisariato (corporación el rosado),100.51,Alimentacion,2025-07-29
139255,393,re/max puerto rico,746.96,Vivienda,2025-12-27
139256,122,sonigas,46.87,Servicios,2025-08-04
139257,1694,compra de comida,34.18,Alimentacion,2025-04-26
139258,714,compra en alkosto,39.21,Alimentacion,2025-08-18
139259,191,transferencia a tigo el salvador,41.97,Servicios,2025-12-12
139260,437,pago despensa de don juan,53.53,Alimentacion,2025-02-08
139261,154,transferencia a zazu,86.3,Ocio,2025-09-24
139262,922,debito camiones/autobuses,7.02,Transporte,2025-04-11
139263,912,compra en mocotó,61.48,Ocio,2025-06-27
139264,295,impuesto a la propiedad de bienes inmuebles (ipbi),114.74,Servicios,2025-01-20
139265,1054,debito seguro de vida,168.7,Servicios,2025-12-18
139266,1677,transferencia a certificados de inversión,229.88,Inversion,2025-03-18
139267,1127,consumo luz del sur (lima),84.65,Servicios,2025-02-02
139268,65,pago claro guatemala,96.3,Servicios,2025-01-21
139269,375,compra en santa isabel (cencosud),45.28,Alimentacion,2025-03-01
139270,231,consumo fci money market (t+0),445.95,Inversion,2025-07-08
139271,642,monge,460.01,Electrodomesticos,2025-11-05
139272,23,consumo fondos de pensión complementaria,168.12,Inversion,2025-06-28
139273,290,debito teatro municipal de caracas,74.54,Ocio,2025-04-26
139274,1345,pos impuesto sobre ventas,149.66,Servicios,2025-09-16
139275,1641,pago suralis (ex essal),105.75,Servicios,2025-06-17
139276,42,wong (cencosud),73.95,Alimentacion,2025-06-29
139277,1194,pago encuentra24 costa rica,544.64,Vivienda,2025-02-26
139278,1447,compra en sar (servicio de administración de rentas),114.71,Servicios,2025-08-08
139279,992,cnt ep,173.57,Servicios,2025-10-11
139280,202,pago bradesco,401.44,Vivienda,2025-05-18
139281,534,cargo por sanatorio güemes,138.78,Salud,2025-02-18
139282,1496,debito boragó,51.82,Ocio,2025-02-14
139283,1786,compra en fondos de inversión cerrados (fic),420.5,Inversion,2025-07-26
139284,1059,pago luma energy,113.49,Servicios,2025-03-08
139285,735,pago talleyrand,58.94,Ocio,2025-08-20
139286,44,consumo clesa,150.64,Servicios,2025-03-11
139287,1524,pago maestros y oficios py,368.2,Vivienda,2025-10-10
139288,816,pago centro de salud mental dr. francisco herrera luque,129.75,Salud,2025-08-29
139289,1520,gasolinera primax,143.85,Servicios,2025-08-21
139290,981,transferencia a camila casual,158.95,Vestimenta,2025-09-17
139291,187,pago transportes cromotex,47.05,Transporte,2025-12-21
139292,1115,banco promerica,607.09,Vivienda,2025-06-27
139293,1552,líder (walmart),441.83,Electrodomesticos,2025-10-22
139294,127,consumo tropigas,193.49,Servicios,2025-09-03
139295,773,compra en ropa de invierno,266.05,Vestimenta,2025-06-24
139296,1752,compra en cubancraigslist (sitios clasificados),254.7,Vivienda,2025-01-20
139297,428,pago flota la macarena,76.66,Transporte,2025-06-16
139298,1136,ok market,38.18,Alimentacion,2025-08-21
139299,219,pago supermercado express,47.47,Alimentacion,2025-12-15
139300,1014,microondas,338.9,Electrodomesticos,2025-01-17
139301,270,corimexo,609.14,Vivienda,2025-08-19
139302,889,compra en fortis,41.57,Alimentacion,2025-06-10
139303,1360,cargo por latam paraguay (operado por otras filiales latam),211.73,Transporte,2025-04-20
139304,470,debito marathon sports,304.14,Vestimenta,2025-11-08
139305,70,transferencia a factura de gas natural,186.65,Servicios,2025-03-28
139306,123,pos ketal,53.82,Alimentacion,2025-06-02
139307,1651,transferencia a iguanafix,302.11,Vivienda,2025-03-18
139308,1627,debito cantina la ópera,96.31,Ocio,2025-08-14
139309,237,pago cemig,102.22,Servicios,2025-02-10
139310,1244,pos plomeros bogota,811.99,Vivienda,2025-08-17
139311,147,cargo por jetsmart perú,51.53,Transporte,2025-12-23
139312,1086,pago reparos residenciais,889.89,Vivienda,2025-11-14
139313,1674,compra en nuevo mundo draught bar,39.81,Ocio,2025-12-15
139314,56,consumo factura de luz,195.13,Servicios,2025-07-12
139315,236,pago clesa,111.8,Servicios,2025-12-14
139316,606,pos merval (valparaíso),73.46,Transporte,2025-11-22
139317,718,consumo aguas andinas (región metropolitana),134.4,Servicios,2025-11-16
139318,1616,cargo por encuentra24 el salvador,840.77,Vivienda,2025-09-04
139319,1415,transferencia a gran sala efraín recinos (centro cultural miguel ángel asturias),73.51,Ocio,2025-06-24
139320,1680,transferencia a panamericana,43.22,Alimentacion,2025-08-28
139321,700,transferencia a epa (sección ropa),207.87,Vestimenta,2025-04-26
139322,51,compra en tiendas daka,506.89,Electrodomesticos,2025-12-03
139323,1152,omsa (autobuses estatales),185.22,Transporte,2025-02-11
139324,1251,debito tesouro direto (tesouro pré-fixado),450.8,Inversion,2025-07-24
139325,905,acciones (bvm),230.3,Inversion,2025-10-14
139326,945,oxxo chile,79.45,Alimentacion,2025-08-18
139327,1316,compra en electricistas certificados pr,597.58,Vivienda,2025-06-30
139328,1289,transferencia a crate & barrel,339.1,Vivienda,2025-04-30
139329,1312,pago kacao,90.9,Ocio,2025-04-08
139330,750,compra en fci renta fija (t+1 / t+2),368.45,Inversion,2025-07-26
139331,346,nido de aguilas,151.78,Educacion,2025-11-30
139332,1337,hirota food express,33.92,Alimentacion,2025-09-11
139333,1068,servicio de alarma y monitoreo,93.14,Servicios,2025-10-01
139334,1171,transferencia a ara,70.17,Alimentacion,2025-03-29
139335,885,pago servicios técnicos nicaragua,771.77,Vivienda,2025-08-04
139336,1067,universidad santa maría la antigua (usma),136.99,Educacion,2025-10-29
139337,1348,pos almacenes iberia,40.62,Alimentacion,2025-07-25
139338,1344,consumo personal (telecom),117.07,Servicios,2025-12-12
139339,1119,compra en farmacias la botica,154.56,Salud,2025-12-26
139340,653,pago jetsmart chile,29.09,Transporte,2025-04-27
139341,1262,transferencia a servicio de oftalmología hospital de clínicas caracas,243.09,Salud,2025-10-01
139342,1162,pago tiendas caribe,250.78,Electrodomesticos,2025-12-05
139343,1712,compra en maestros constructores,452.78,Vivienda,2025-06-22
139344,660,transferencia a mercado de las brujas (comida callejera),60.0,Ocio,2025-03-26
139345,628,grupo méxico (bmv / biva),342.47,Inversion,2025-07-09
139346,262,arbaje soni,882.8,Vivienda,2025-03-28
139347,1452,pago naturgy (edemet/edechi),75.36,Servicios,2025-06-09
139348,1456,odontovida,152.47,Salud,2025-05-15
139349,1736,compra en yaguar,85.65,Alimentacion,2025-01-28
139350,64,pago compra de dolares,229.66,Inversion,2025-11-27
139351,382,agua y drenaje de monterrey (sadm),109.45,Servicios,2025-05-20
139352,463,hiraoka,609.56,Electrodomesticos,2025-05-05
139353,1053,celsia,187.54,Servicios,2025-06-01
139354,498,colegio alemán de guatemala,102.17,Educacion,2025-02-08
139355,1352,pos servicios múltiples rd,734.45,Vivienda,2025-07-24
139356,9,compra en ire (impuesto a la renta empresarial),95.37,Servicios,2025-06-05
139357,221,pago cacao de origen,86.71,Ocio,2025-10-26
139358,1559,partido de paddle,81.25,Ocio,2025-11-11
139359,1524,"servicios de bus interurbano limitados, principalmente operadores turísticos o privados.",67.75,Transporte,2025-08-25
139360,311,compra en plazo fijo,183.38,Inversion,2025-02-26
139361,924,patagonia ip,91.16,Servicios,2025-06-08
139362,431,platinum centroamérica,117.85,Transporte,2025-09-02
139363,236,impresora multifuncion,383.85,Electrodomesticos,2025-04-01
139364,1679,transferencia a impuesto al valor agado (iva),149.34,Servicios,2025-03-02
139365,242,cargo por paiz,99.15,Alimentacion,2025-12-01
139366,995,fondos de pensión complementaria,205.37,Inversion,2025-02-20
139367,989,debito asociación la nacional de ahorros y préstamos,569.41,Vivienda,2025-08-01
139368,1594,compra en ellus,123.73,Vestimenta,2025-01-24
139369,1682,ualá,160.12,Inversion,2025-11-08
139370,424,corredores complementarios,118.07,Transporte,2025-02-24
139371,146,consumo express (rosario/salta),92.86,Servicios,2025-01-04
139372,1482,super selectos,50.56,Alimentacion,2025-08-14
139373,7,pago cine chaplin,36.05,Ocio,2025-03-06
139374,1666,pos impuesto de propiedad de vehículos (marchamo),183.41,Servicios,2025-11-20
139375,722,transferencia a bus transit (metrobus),164.66,Transporte,2025-07-04
139376,1258,pago falabella / paris (sección muebles),486.39,Vivienda,2025-12-24
139377,532,pago ngo (sección),378.49,Electrodomesticos,2025-01-06
139378,1593,pos grupo financiero galicia (byma),203.6,Inversion,2025-03-11
139379,970,pago artemis edinter,198.52,Educacion,2025-01-22
139380,1677,ualá,162.86,Inversion,2025-05-24
139381,629,compra en yduqs (estácio),137.79,Educacion,2025-08-22
139382,536,compra en walmart costa rica,50.46,Alimentacion,2025-03-15
139383,938,compra en rosen,724.48,Vivienda,2025-05-24
139384,959,pago sefaz-rj,40.86,Servicios,2025-12-23
139385,1139,rentas córdoba,84.12,Servicios,2025-05-06
139386,814,debito epa (grupo ferromax),519.96,Vivienda,2025-01-14
139387,331,atacadão (grupo carrefour),39.61,Alimentacion,2025-06-28
139388,959,debito servicios 24 horas panamá,500.12,Vivienda,2025-08-06
139389,1428,cargo por fine arts cinema,45.69,Ocio,2025-07-17
139390,547,compra en aerolíneas sosa,114.03,Transporte,2025-05-20
139391,461,café martínez,38.2,Ocio,2025-02-09
139392,1774,debito supermercado express,59.13,Alimentacion,2025-07-31
139393,265,cabify,30.08,Transporte,2025-10-29
139394,420,debito hiraoka,394.05,Electrodomesticos,2025-08-16
139395,1398,farmacias del dr. ahorro,84.4,Salud,2025-06-22
139396,14,pago farmacias ximena,187.76,Salud,2025-12-15
139397,76,netflix,85.12,Ocio,2025-03-24
139398,1559,compra en taxis tradicionales,181.79,Transporte,2025-01-15
139399,177,debito universidad de lima,197.78,Educacion,2025-10-05
139400,1504,edesur,104.35,Servicios,2025-10-28
139401,1008,pago pantalon de vestir,557.67,Vestimenta,2025-09-10
139402,513,consumo lulo bank,424.18,Inversion,2025-05-05
139403,1232,cargo por topitop,96.02,Vestimenta,2025-10-24
139404,562,cargo por sirena (grupo ramos),65.74,Alimentacion,2025-08-25
139405,1082,mercado pago br,226.49,Inversion,2025-03-05
139406,203,compra en carrefour brasil,72.24,Alimentacion,2025-05-05
139407,285,compra en cruz verde colombia,206.76,Salud,2025-06-10
139408,2,pos chachingo,91.15,Ocio,2025-05-15
139409,1680,debito tomza,71.19,Servicios,2025-10-28
139410,80,restaurante subanik,41.31,Ocio,2025-02-26
139411,1179,debito entel bolivia,102.49,Servicios,2025-05-24
139412,1444,compra en freidora de aire,349.61,Electrodomesticos,2025-01-25
139413,1761,compra en supercanal / arlink (cuyo y noa),134.06,Servicios,2025-07-18
139414,1178,compra en max,331.75,Electrodomesticos,2025-05-16
139415,1099,motociclo (hogar),793.14,Vivienda,2025-07-02
139416,263,pago plaza vea (sección),305.53,Electrodomesticos,2025-03-24
139417,1702,amigo (walmart pr),30.14,Alimentacion,2025-03-18
139418,1689,pago kioscos yes,64.21,Alimentacion,2025-04-22
139419,1716,compra en la factoría,89.4,Ocio,2025-07-21
139420,1464,colegio nueva granada (cng),222.2,Educacion,2025-07-14
139421,306,c&c (casa e construção),885.69,Vivienda,2025-12-29
139422,456,pago sukasa,405.83,Vivienda,2025-08-29
139423,314,metro (cencosud),68.94,Alimentacion,2025-01-14
139424,1372,teatro nescafé de las artes,27.09,Ocio,2025-12-08
139425,1798,compra en sefaz-rs,50.32,Servicios,2025-11-02
139426,104,debito masgas,64.07,Servicios,2025-02-18
139427,797,debito ualá,324.16,Inversion,2025-07-30
139428,1731,transferencia a bbva méxico,377.33,Vivienda,2025-12-23
139429,1060,doit center,875.87,Vivienda,2025-06-02
139430,262,debito impuesto general sobre las ventas (iva),145.55,Servicios,2025-04-10
139431,1265,cargo por algar telecom,129.98,Servicios,2025-08-12
139432,897,debito at&t méxico,122.73,Servicios,2025-02-15
139433,79,pago tren interurbano,121.15,Transporte,2025-11-30
139434,157,revolico (sección de alquileres),458.62,Vivienda,2025-05-15
139435,335,calzados yumurí,155.08,Vestimenta,2025-05-01
139436,12,hospital herrera llerandi,72.05,Salud,2025-01-02
139437,896,viaje en aplicacion de movilidad,30.58,Transporte,2025-04-30
139438,518,pos local de ropa femenina,372.97,Vestimenta,2025-04-21
139439,768,transferencia a coto,50.06,Alimentacion,2025-01-24
139440,1595,compra en taxis tradicionales,142.44,Transporte,2025-01-11
139441,948,debito telecable,112.76,Servicios,2025-10-31
139442,1061,teatro gran mariscal de sucre (sucre),43.0,Ocio,2025-08-26
139443,1607,carrefour,61.14,Alimentacion,2025-12-22
139444,1128,vero internet,88.75,Servicios,2025-02-15
139445,1706,transferencia a claro video costa rica,56.34,Ocio,2025-06-27
139446,1063,pago distribuidora de alimentos,74.52,Alimentacion,2025-10-18
139447,167,compra en edesa,68.02,Servicios,2025-01-26
139448,1591,transferencia a día,40.87,Alimentacion,2025-10-19
139449,686,persepolis,120.38,Ocio,2025-09-04
139450,1476,ejesa,94.19,Servicios,2025-04-21
139451,565,gtd manquehue / telsur,92.35,Servicios,2025-09-23
139452,522,transferencia a la colonia,46.32,Alimentacion,2025-07-12
139453,1101,empresa alfaro,156.69,Transporte,2025-03-16
139454,775,pos edes,112.22,Servicios,2025-07-24
139455,325,pago tcc,116.36,Servicios,2025-05-12
139456,1015,pago algar telecom,66.84,Servicios,2025-04-24
139457,1362,st. brendan's school,173.49,Educacion,2025-10-09
139458,7,banco inter,153.66,Inversion,2025-01-20
139459,1544,compra en certificados de depósito a plazo,227.28,Inversion,2025-03-28
139460,871,cubana de aviación,225.53,Transporte,2025-02-01
139461,1780,cargo por teleférico de santo domingo,270.88,Transporte,2025-11-25
139462,893,truper,849.26,Vivienda,2025-07-28
139463,1141,pos stadium,186.83,Vestimenta,2025-02-09
139464,154,transferencia a evento de entretenimiento,78.43,Ocio,2025-04-18
139465,262,hospital psiquiátrico de la habana,148.03,Salud,2025-09-22
139466,358,pago liverpool (sección muebles),591.12,Vivienda,2025-02-24
139467,10,pago rede d'or são luiz,145.67,Salud,2025-05-25
139468,1353,compra en fci money market,146.27,Inversion,2025-07-29
139469,872,maxikioscos,37.82,Alimentacion,2025-04-13
139470,1292,grupo tvcable (xtrim),77.64,Servicios,2025-11-17
139471,1053,teatro tpb,57.03,Ocio,2025-09-15
139472,1429,transferencia a clasificadosonline,541.77,Vivienda,2025-04-07
139473,21,antares,108.1,Ocio,2025-10-17
139474,1322,cge,109.88,Servicios,2025-11-07
139475,285,transferencia a clínica guayaquil,80.71,Salud,2025-07-13
139476,1790,compra en edemsa,116.37,Servicios,2025-05-15
139477,1626,compra en contribuciones de bienes raíces,86.29,Servicios,2025-01-04
139478,242,servicios de plomería,1078.68,Vivienda,2025-04-27
139479,602,pago tim brasil,92.52,Servicios,2025-02-21
139480,883,pago smart tv,235.4,Electrodomesticos,2025-03-21
139481,1628,compra en hospital centro médico escalón,220.14,Salud,2025-10-04
139482,1550,compra en seven-eleven,106.82,Alimentacion,2025-11-05
139483,1645,pago asadas,84.56,Servicios,2025-04-18
139484,1689,compra en máximo,320.26,Inversion,2025-06-04
139485,679,compra en compras de supermercado,76.9,Alimentacion,2025-07-17
139486,571,ahorro mensual en dolares,174.47,Inversion,2025-09-09
139487,200,la cava del duende,111.95,Ocio,2025-01-17
139488,1726,consumo tecni-ciencia libros,144.49,Educacion,2025-11-01
139489,463,pago café devoción,101.97,Ocio,2025-02-22
139490,1179,ire (impuesto a la renta empresarial),145.96,Servicios,2025-10-05
139491,1385,cargo por intertur,92.13,Transporte,2025-06-24
139492,995,pago claro costa rica,101.55,Servicios,2025-12-02
139493,645,wong (cencosud),78.36,Alimentacion,2025-10-02
139494,1156,transferencia a theatro municipal de são paulo,61.17,Ocio,2025-08-24
139495,1716,cargo por adondevivir,763.28,Vivienda,2025-08-19
139496,1365,compra en pescaderia,45.86,Alimentacion,2025-01-10
139497,757,changomás (grupo de narváez),34.11,Alimentacion,2025-02-19
139498,340,plomeros bogota,432.42,Vivienda,2025-04-17
139499,1286,águia branca,75.2,Transporte,2025-08-24
139500,1309,epm,103.7,Servicios,2025-08-01
139501,1719,debito ute (estatal nacional),97.46,Servicios,2025-04-14
139502,616,cafetera express,635.64,Electrodomesticos,2025-10-01
139503,579,pago win,142.22,Servicios,2025-05-20
139504,548,transferencia a vidri,410.78,Electrodomesticos,2025-02-24
139505,1425,cargo por clínica odontológica sanitas,169.14,Salud,2025-06-06
139506,1393,debito distribuidora de alimentos,62.05,Alimentacion,2025-07-31
139507,37,compra en makro (sección),446.83,Electrodomesticos,2025-08-02
139508,177,pago leo,95.22,Ocio,2025-01-01
139509,1113,interlab,176.91,Salud,2025-04-15
139510,1772,transferencia a construmax,602.7,Vivienda,2025-11-29
139511,1018,compra en mercado carlos iii,68.73,Alimentacion,2025-10-14
139512,448,sucive,135.73,Servicios,2025-04-12
139513,185,pago aysa (agua y saneamientos argentinos),79.3,Servicios,2025-11-29
139514,1685,electricistas autorizados ve,532.56,Vivienda,2025-09-06
139515,706,lattente,78.74,Ocio,2025-06-25
139516,1785,transferencia a hirota food express,98.73,Alimentacion,2025-01-03
139517,1035,debito bonos del tesoro (letes/cetes),176.45,Inversion,2025-04-15
139518,358,debito café tortoni,93.63,Ocio,2025-12-31
139519,1169,hospital nacional psiquiátrico,131.89,Salud,2025-06-21
139520,829,gran teatro nacional,74.18,Ocio,2025-06-01
139521,991,movistar,182.32,Servicios,2025-11-02
139522,979,compra en megatone,460.24,Electrodomesticos,2025-11-23
139523,669,pos rapido ochoa,161.02,Transporte,2025-04-11
139524,1101,pago pirajá,29.43,Ocio,2025-08-05
139525,149,pago gasolinera mobil,75.1,Servicios,2025-02-28
139526,1381,pago maute grill,51.34,Ocio,2025-04-28
139527,1587,banco bicentenario,602.95,Vivienda,2025-11-06
139528,1679,transferencia a subte de buenos aires,42.41,Transporte,2025-02-12
139529,1028,transferencia a epsel,123.43,Servicios,2025-06-18
139530,1023,cargo por mantenimiento de auto,46.26,Transporte,2025-12-18
139531,678,debito movistar el salvador,144.19,Servicios,2025-05-28
139532,451,debêntures incentivadas,244.1,Inversion,2025-02-20
139533,504,compra de dolares,250.21,Inversion,2025-12-19
139534,669,vidri s.a.,329.03,Vivienda,2025-11-12
139535,1459,debito ice kolbi,113.39,Servicios,2025-04-26
139536,676,fondos de inversión (operados por administradoras de fondos de inversión - afisa),469.8,Inversion,2025-07-16
139537,987,assaí atacadista,71.05,Alimentacion,2025-10-02
139538,1142,banco unión,685.29,Vivienda,2025-09-11
139539,1127,raíces,52.89,Ocio,2025-02-09
139540,483,universidad javeriana,245.67,Educacion,2025-02-25
139541,1081,cda (certificados de depósito de ahorro),510.35,Inversion,2025-09-21
139542,389,antel (estatal fibra),57.46,Servicios,2025-02-04
139543,853,pago rebuli,42.05,Transporte,2025-08-11
139544,1689,transferencia a set (subsecretaría de estado de tributación),91.27,Servicios,2025-05-29
139545,1075,pago banco unión,776.44,Vivienda,2025-08-12
139546,1266,hospital privado hondureño (servicios dentales),142.23,Salud,2025-11-10
139547,771,semapa (cochabamba),105.02,Servicios,2025-01-28
139548,1445,pago buses urbanos,166.35,Transporte,2025-02-25
139549,71,transferencia a netlife,168.39,Servicios,2025-10-11
139550,1383,debito aeroméxico,87.77,Transporte,2025-06-09
139551,3,pos café el escorial,79.41,Ocio,2025-08-17
139552,1722,pos komprão,90.47,Alimentacion,2025-12-04
139553,1129,el hombre de la mancha,171.45,Educacion,2025-03-28
139554,584,pago bonos soberanos,190.53,Inversion,2025-05-08
139555,1685,pos condor bus,52.05,Transporte,2025-10-24
139556,914,centro médico la costa,145.9,Salud,2025-02-16
139557,442,bancolombia,797.42,Vivienda,2025-09-10
139558,1034,comgás,58.31,Servicios,2025-02-12
139559,1556,debito teatro pirandello,33.54,Ocio,2025-11-26
139560,1704,compra en dietetica productos naturales,91.67,Alimentacion,2025-10-29
139561,488,cargo por ambiente gourmet,281.03,Vivienda,2025-04-27
139562,1137,consumo almacenes simán (sección ropa),174.87,Vestimenta,2025-01-01
139563,1053,transferencia a telecentro (amba/pba),82.83,Servicios,2025-01-10
139564,1649,oftalmo centro,130.46,Salud,2025-02-10
139565,350,naranja x,340.9,Inversion,2025-07-12
139566,164,compra en audiofoto,295.86,Electrodomesticos,2025-12-15
139567,1056,médica uruguaya (servicio de oftalmología),51.56,Salud,2025-12-06
139568,1350,pos tren interurbano,84.09,Transporte,2025-09-28
139569,637,latam paraguay (operado por otras filiales latam),177.97,Transporte,2025-12-03
139570,915,librería ateneo,232.23,Educacion,2025-05-27
139571,1375,freidora de aire,341.42,Electrodomesticos,2025-08-25
139572,865,pago parche de neumatico,23.06,Transporte,2025-12-23
139573,452,transferencia a sedalib,134.29,Servicios,2025-01-26
139574,1164,debito air-e,187.32,Servicios,2025-11-24
139575,37,transferencia a ómnibus nacionales,160.53,Transporte,2025-07-22
139576,1710,transferencia a teatro pirandello,134.22,Ocio,2025-12-26
139577,31,dpf,399.55,Inversion,2025-05-30
139578,644,acciones (bvrd),254.98,Inversion,2025-05-12
139579,1679,isimo,37.65,Alimentacion,2025-10-21
139580,230,inkafarma (útiles básicos),151.58,Educacion,2025-05-23
139581,1709,pos títulos de deuda emitidos por empresas estatales,308.32,Inversion,2025-03-05
139582,140,acciones de empresas listadas en la bolsa de valores de caracas,553.11,Inversion,2025-03-01
139583,1610,cargo por re/max,682.06,Vivienda,2025-08-26
139584,1286,bac credomatic guatemala,687.61,Vivienda,2025-01-05
139585,1174,maxiconsumo,34.36,Alimentacion,2025-03-30
139586,1321,porrúa,170.47,Educacion,2025-03-02
139587,991,día,91.1,Alimentacion,2025-04-08
139588,912,debito ikea,511.7,Vivienda,2025-06-17
139589,743,santa isabel (cencosud),44.64,Alimentacion,2025-01-01
139590,174,debito mercado pago br,262.08,Inversion,2025-06-28
139591,1470,debito teatro metropolitano,95.33,Ocio,2025-10-02
139592,442,pago acciones (latinex),340.86,Inversion,2025-01-09
139593,932,compra en edes,134.82,Servicios,2025-06-11
139594,899,compra en teatro pirandello,47.12,Ocio,2025-06-26
139595,29,pago impuesto sobre la propiedad inmueble (crim),88.58,Servicios,2025-08-01
139596,643,pago gollo,444.28,Electrodomesticos,2025-07-12
139597,819,transferencia a compra de comida,69.79,Alimentacion,2025-12-22
139598,1290,transferencia a edeste,92.03,Servicios,2025-09-24
139599,1582,pago ypfb (yacimientos petrolíferos fiscales bolivianos),45.57,Servicios,2025-10-15
139600,1760,iptu (imposto predial e territorial urbano),146.84,Servicios,2025-03-19
139601,597,debito sala de escape,101.26,Ocio,2025-02-01
139602,134,pago clasificados el universal,574.15,Vivienda,2025-05-27
139603,108,liberty pr,169.84,Servicios,2025-11-04
139604,672,construmart,757.04,Vivienda,2025-09-23
139605,620,hirota food express,49.48,Alimentacion,2025-07-09
139606,1756,trans copacabana,60.02,Transporte,2025-08-25
139607,196,pago recarga de transporte publico,81.87,Transporte,2025-01-15
139608,1246,bolt,96.89,Transporte,2025-05-23
139609,874,cargo por fci renta variable,256.03,Inversion,2025-02-02
139610,1535,compra en tigo el salvador,141.78,Servicios,2025-03-07
139611,445,compra en aguas andinas (región metropolitana),60.95,Servicios,2025-01-19
139612,1004,cargo por bonos corporativos,207.65,Inversion,2025-03-08
139613,209,compra en lineas,159.14,Transporte,2025-08-26
139614,503,debito ypfb (yacimientos petrolíferos fiscales bolivianos),76.15,Servicios,2025-02-07
139615,960,pos komprão,38.76,Alimentacion,2025-11-27
139616,732,sat,45.99,Servicios,2025-08-22
139617,551,debito el garabato,69.44,Ocio,2025-09-30
139618,842,walmart costa rica,29.14,Alimentacion,2025-08-03
139619,1537,pago cens,82.69,Servicios,2025-10-08
139620,691,compra en teatro municipal de arequipa,70.78,Ocio,2025-08-31
139621,1631,debito remax panamá,831.82,Vivienda,2025-01-29
139622,250,eeq (quito),191.38,Servicios,2025-11-06
139623,1760,compra en arbaje soni,736.75,Vivienda,2025-04-13
139624,822,almacen de barrio,28.1,Alimentacion,2025-09-15
139625,404,pos impuesto sobre la propiedad,115.5,Servicios,2025-05-21
139626,1373,pago electrocentro,37.36,Servicios,2025-07-22
139627,1317,debito davivienda,721.14,Vivienda,2025-12-20
139628,121,cargo por gas total,124.93,Servicios,2025-12-29
139629,1722,consumo escuela nacional de ballet fernando alonso,93.32,Educacion,2025-04-09
139630,1241,lolita,166.83,Vestimenta,2025-12-11
139631,513,pago impuesto de propiedad de vehículos (marchamo),158.82,Servicios,2025-01-30
139632,566,servicio tecnico automotor,160.98,Transporte,2025-04-21
139633,975,transferencia a timbreapp,593.42,Vivienda,2025-09-20
139634,1506,compra en real,82.59,Alimentacion,2025-07-28
139635,87,lineas,177.61,Transporte,2025-04-24
139636,477,compra en wong (cencosud),33.78,Alimentacion,2025-10-01
